"name"	"country_code"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Austria"	40	83.52	84.29	85.02	85.73	86.42	87.09	87.74	88.38	89.01	89.63	90.25	90.85	91.44	92.03	92.61	93.19	93.77	94.34
"Belgium"	56	82.98	83.73	84.44	85.12	85.78	86.42	87.06	87.67	88.27	88.88	89.47	90.05	90.62	91.19	91.76	92.33	92.87	93.43
"France"	250	85.11	85.89	86.65	87.37	88.08	88.76	89.42	90.07	90.71	91.33	91.94	92.54	93.14	93.73	94.31	94.89	95.45	96.02
"Germany"	276	83.06	83.78	84.47	85.13	85.77	86.41	87.05	87.66	88.28	88.88	89.49	90.07	90.66	91.24	91.82	92.39	92.96	93.52
"Luxembourg"	442	82.95	83.71	84.43	85.14	85.81	86.47	87.13	87.77	88.4	89.02	89.63	90.23	90.83	91.43	92.01	92.6	93.17	93.74
"Netherlands"	528	82.83	83.46	84.07	84.66	85.25	85.83	86.4	86.97	87.53	88.08	88.63	89.18	89.72	90.26	90.81	91.35	91.89	92.42
"Switzerland"	756	84.85	85.59	86.29	86.98	87.66	88.31	88.96	89.59	90.2	90.81	91.41	92	92.58	93.17	93.74	94.31	94.88	95.44
"LATIN AMERICA AND THE CARIBBEAN"	904	77.893	78.962	79.945	80.871	81.738	82.558	83.333	84.063	84.753	85.414	86.05	86.668	87.275	87.86	88.432	88.997	89.55	90.094
"Caribbean"	915	75.209	76.185	77.093	78.024	78.938	79.777	80.527	81.197	81.79	82.319	82.822	83.329	83.836	84.325	84.796	85.25	85.701	86.155
"Antigua and Barbuda"	28	78.21	79.02	79.8	80.53	81.25	81.94	82.61	83.26	83.9	84.51	85.1	85.69	86.28	86.85	87.43	87.99	88.56	89.11
"Aruba"	533	77.76	78.39	79.01	79.6	80.17	80.73	81.28	81.81	82.33	82.85	83.36	83.86	84.35	84.84	85.32	85.8	86.28	86.76
"Bahamas"	44	78.09	78.87	79.62	80.34	81.03	81.71	82.36	83	83.63	84.24	84.83	85.41	85.98	86.55	87.12	87.69	88.25	88.8
"Barbados"	52	77.67	78.5	79.28	80.02	80.75	81.44	82.11	82.76	83.4	84.02	84.63	85.22	85.8	86.38	86.94	87.51	88.07	88.62
"Cuba"	192	81.17	81.92	82.63	83.31	83.95	84.58	85.18	85.79	86.37	86.94	87.5	88.06	88.62	89.16	89.7	90.23	90.76	91.29
"Curacao"	531	80.13	80.84	81.52	82.18	82.81	83.43	84.01	84.59	85.15	85.71	86.25	86.78	87.32	87.84	88.37	88.89	89.4	89.91
"Dominican Republic"	214	76.58	77.62	78.57	79.45	80.29	81.09	81.84	82.57	83.27	83.94	84.6	85.24	85.86	86.46	87.06	87.65	88.23	88.81
"Grenada"	308	75.22	76	76.76	77.48	78.17	78.85	79.5	80.14	80.76	81.37	81.98	82.58	83.17	83.74	84.31	84.87	85.42	85.96
"Guadeloupe"	312	83.99	85.03	85.99	86.89	87.75	88.56	89.35	90.09	90.81	91.51	92.19	92.86	93.51	94.15	94.77	95.39	96	96.6
"Haiti"	332	64.85	66.28	67.56	68.93	70.36	71.64	72.79	73.81	74.73	75.57	76.34	77.05	77.71	78.32	78.9	79.45	79.97	80.46
"Jamaica"	388	75.98	76.64	77.17	77.62	78.09	78.68	79.3	79.94	80.58	81.2	81.82	82.47	83.09	83.67	84.26	84.81	85.38	85.95
"Martinique"	474	84.41	85.51	86.51	87.44	88.32	89.14	89.94	90.68	91.41	92.11	92.79	93.45	94.1	94.73	95.35	95.96	96.55	97.15
"Puerto Rico"	630	82.45	83.1	83.72	84.32	84.9	85.48	86.03	86.58	87.14	87.68	88.22	88.76	89.28	89.81	90.32	90.85	91.37	91.88
"Saint Lucia"	662	77.37	78.08	78.74	79.39	80.01	80.61	81.2	81.77	82.34	82.9	83.45	83.98	84.5	85.01	85.53	86.04	86.54	87.04
"Saint Vincent and the Grenadines"	670	74.66	75.31	75.93	76.52	77.1	77.66	78.22	78.75	79.29	79.82	80.35	80.86	81.38	81.88	82.38	82.88	83.39	83.89
"Trinidad and Tobago"	780	73.58	74.17	74.75	75.31	75.85	76.4	76.93	77.46	77.98	78.5	79	79.51	80.02	80.52	81.02	81.52	82.01	82.5
"United States Virgin Islands"	850	82.92	83.78	84.57	85.34	86.07	86.77	87.45	88.11	88.74	89.36	89.97	90.57	91.16	91.74	92.32	92.89	93.44	94
"Central America"	916	79.007	80.034	80.997	81.911	82.751	83.556	84.304	85.028	85.718	86.395	87.048	87.687	88.321	88.933	89.529	90.128	90.707	91.288
"Belize"	84	77.02	77.92	79.25	80.91	82.39	83.72	84.93	86.05	87.09	88.06	88.98	89.86	90.7	91.5	92.28	93.03	93.76	94.47
"Costa Rica"	188	82.11	82.93	83.69	84.41	85.09	85.74	86.37	86.99	87.58	88.17	88.73	89.3	89.85	90.4	90.94	91.48	92.02	92.54
"El Salvador"	222	77.01	78.02	78.96	79.83	80.65	81.42	82.15	82.87	83.56	84.22	84.85	85.47	86.07	86.67	87.24	87.83	88.39	88.95
"Guatemala"	320	75.47	76.94	78.22	79.36	80.41	81.36	82.25	83.09	83.87	84.62	85.33	86.02	86.68	87.33	87.96	88.58	89.18	89.78
"Honduras"	340	76.16	77.15	78.56	79.94	81.19	82.33	83.39	84.38	85.31	86.21	87.07	87.9	88.72	89.51	90.28	91.05	91.8	92.54
"Mexico"	484	79.66	80.64	81.54	82.4	83.21	83.99	84.71	85.42	86.09	86.76	87.4	88.04	88.67	89.27	89.86	90.46	91.03	91.61
"Nicaragua"	558	77.74	79.19	80.43	81.52	82.49	83.37	84.18	84.93	85.63	86.3	86.94	87.55	88.15	88.73	89.29	89.83	90.37	90.88
"Panama"	591	80.4	81.28	82.09	82.86	83.59	84.29	84.96	85.61	86.25	86.86	87.46	88.04	88.63	89.22	89.78	90.34	90.89	91.44
"South America"	931	77.748	78.837	79.828	80.749	81.612	82.426	83.201	83.927	84.618	85.278	85.913	86.524	87.121	87.694	88.26	88.815	89.363	89.895
"Argentina"	32	79.83	80.58	81.3	82	82.68	83.35	83.99	84.63	85.24	85.84	86.45	87.04	87.63	88.21	88.77	89.35	89.91	90.48
"Bolivia (Plurinational State of)"	68	69.32	70.7	71.88	72.89	73.79	74.61	75.37	76.07	76.74	77.37	77.96	78.54	79.1	79.65	80.18	80.69	81.2	81.7
"Brazil"	76	77.46	78.69	79.8	80.83	81.78	82.66	83.5	84.29	85.04	85.75	86.45	87.12	87.79	88.42	89.04	89.66	90.27	90.86
"Chile"	152	82.61	83.59	84.49	85.31	86.09	86.83	87.54	88.21	88.87	89.51	90.12	90.73	91.32	91.9	92.48	93.04	93.6	94.16
"Colombia"	170	77.62	78.56	79.42	80.24	81.02	81.77	82.48	83.18	83.85	84.49	85.11	85.73	86.33	86.92	87.51	88.09	88.66	89.22
"Ecuador"	218	79.3	80.41	81.39	82.27	83.08	83.82	84.52	85.17	85.8	86.4	86.99	87.55	88.1	88.63	89.15	89.66	90.18	90.67
"French Guiana"	254	80.8	81.67	82.48	83.26	84	84.7	85.38	86.04	86.69	87.32	87.95	88.56	89.14	89.74	90.33	90.9	91.48	92.04
"Guyana"	328	68.85	69.72	70.52	71.25	71.93	72.58	73.2	73.8	74.39	74.96	75.51	76.06	76.59	77.12	77.64	78.16	78.67	79.17
"Paraguay"	600	74.51	75.11	75.7	76.28	76.85	77.42	77.97	78.54	79.09	79.65	80.22	80.75	81.32	81.86	82.41	82.96	83.5	84.03
"Peru"	604	77.44	78.8	80.01	81.07	82.04	82.93	83.77	84.52	85.25	85.93	86.59	87.22	87.83	88.43	89	89.56	90.12	90.66
"Suriname"	740	74.18	75.06	75.87	76.6	77.22	77.86	78.5	79.1	79.71	80.32	80.95	81.58	82.16	82.72	83.25	83.79	84.27	84.74
"Uruguay"	858	80.49	81.11	81.72	82.34	82.94	83.52	84.11	84.68	85.25	85.82	86.39	86.95	87.51	88.08	88.63	89.19	89.74	90.3
"Venezuela (Bolivarian Republic of)"	862	77.6	78.36	79.08	79.77	80.44	81.08	81.7	82.3	82.9	83.48	84.05	84.6	85.14	85.67	86.21	86.74	87.27	87.79
"NORTHERN AMERICA"	905	81.461	82.108	82.726	83.336	83.936	84.517	85.084	85.632	86.187	86.731	87.268	87.814	88.33	88.853	89.375	89.901	90.425	90.939
"Canada"	124	83.51	84.19	84.83	85.46	86.07	86.67	87.25	87.83	88.4	88.97	89.51	90.06	90.61	91.15	91.67	92.21	92.73	93.26
"United States of America"	840	81.24	81.88	82.49	83.1	83.7	84.28	84.84	85.38	85.93	86.48	87.01	87.56	88.07	88.59	89.12	89.64	90.17	90.68
"OCEANIA"	909	79.938	80.643	81.275	81.861	82.422	82.972	83.506	84.023	84.52	85.009	85.503	85.995	86.49	86.981	87.48	87.989	88.506	89.014
"Australia/New Zealand"	927	84.381	85.095	85.786	86.466	87.13	87.782	88.425	89.062	89.689	90.311	90.93	91.54	92.149	92.749	93.348	93.939	94.53	95.108
"Australia"	36	84.68	85.4	86.1	86.79	87.46	88.12	88.77	89.41	90.04	90.66	91.27	91.88	92.49	93.09	93.69	94.28	94.86	95.44
"New Zealand"	554	82.9	83.56	84.21	84.84	85.46	86.07	86.68	87.29	87.88	88.48	89.08	89.66	90.24	90.82	91.41	91.99	92.57	93.15
"Melanesia"	928	66.254	67.047	67.778	68.464	69.114	69.729	70.318	70.895	71.447	71.988	72.528	73.057	73.593	74.126	74.658	75.187	75.711	76.231
"Fiji"	242	72.89	73.81	74.69	75.52	76.31	77.07	77.8	78.5	79.19	79.86	80.51	81.15	81.77	82.38	82.98	83.57	84.16	84.73
"New Caledonia"	540	79.31	80.24	81.1	81.93	82.71	83.44	84.15	84.83	85.49	86.13	86.76	87.36	87.97	88.56	89.15	89.72	90.28	90.85
"Papua New Guinea"	598	64.49	65.27	65.99	66.67	67.33	67.95	68.56	69.16	69.75	70.31	70.87	71.42	71.97	72.52	73.06	73.6	74.13	74.66
"Solomon Islands"	90	69.03	70.22	71.3	72.32	73.26	74.15	74.98	75.78	76.53	77.27	77.98	78.66	79.35	80	80.65	81.27	81.89	82.5
"Vanuatu"	548	73.6	74.98	76.2	77.31	78.34	79.29	80.16	81	81.8	82.55	83.28	83.98	84.66	85.32	85.96	86.59	87.21	87.81
"Micronesia"	954	76.019	77.299	78.429	79.461	80.405	81.279	82.084	82.809	83.45	84.014	84.546	85.082	85.673	86.287	86.908	87.497	88.064	88.615
"Guam"	316	81.47	82.54	83.55	84.48	85.36	86.18	86.98	87.75	88.48	89.2	89.89	90.56	91.23	91.88	92.52	93.15	93.76	94.37
"Kiribati"	296	71.61	73.14	74.53	75.78	76.92	77.98	78.94	79.85	80.7	81.49	82.26	82.99	83.7	84.37	85.03	85.66	86.29	86.91
"Micronesia (Fed. States of)"	583	69.85	70.56	71.24	71.91	72.54	73.16	73.77	74.35	74.95	75.52	76.1	76.65	77.21	77.75	78.3	78.83	79.37	79.9
"Polynesia"	957	77.114	78.217	79.201	80.111	80.964	81.771	82.56	83.32	84.045	84.739	85.391	86.021	86.621	87.204	87.776	88.35	88.933	89.509
"French Polynesia"	258	78.55	79.59	80.54	81.45	82.3	83.11	83.89	84.63	85.34	86.04	86.71	87.37	88.02	88.66	89.29	89.9	90.51	91.11
"Samoa"	882	76.39	77.73	78.94	80.04	81.05	81.96	82.83	83.65	84.43	85.16	85.87	86.56	87.21	87.87	88.5	89.12	89.73	90.33
"Tonga"	776	75.56	76.37	77.15	77.89	78.61	79.31	79.98	80.64	81.28	81.9	82.51	83.11	83.7	84.28	84.85	85.42	85.98	86.54
