"name"	"country_code"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"Austria"	40	78.45	79.29	80.05	80.77	81.46	82.13	82.79	83.44	84.07	84.69	85.3	85.9	86.5	87.09	87.66	88.25	88.82	89.39
"Belgium"	56	77.85	78.8	79.58	80.29	80.96	81.62	82.25	82.87	83.48	84.09	84.68	85.25	85.83	86.4	86.96	87.52	88.07	88.62
"France"	250	78.18	78.97	79.72	80.45	81.15	81.83	82.49	83.14	83.77	84.4	85.02	85.62	86.21	86.79	87.38	87.96	88.52	89.08
"Germany"	276	78.18	79.09	79.84	80.52	81.19	81.83	82.46	83.09	83.7	84.32	84.92	85.51	86.09	86.67	87.26	87.83	88.4	88.96
"Luxembourg"	442	77.89	78.86	79.66	80.39	81.08	81.75	82.4	83.05	83.68	84.31	84.9	85.5	86.11	86.7	87.28	87.86	88.44	89.02
"Netherlands"	528	78.94	79.79	80.47	81.1	81.7	82.29	82.86	83.43	84	84.55	85.11	85.66	86.2	86.74	87.29	87.81	88.36	88.88
"Switzerland"	756	80.05	80.78	81.49	82.18	82.85	83.51	84.15	84.78	85.4	86.01	86.6	87.19	87.78	88.36	88.93	89.51	90.08	90.64
"LATIN AMERICA AND THE CARIBBEAN"	904	71.507	72.764	73.983	75.201	76.392	77.5	78.487	79.363	80.147	80.866	81.548	82.2	82.834	83.441	84.033	84.612	85.176	85.734
"Caribbean"	915	69.97	70.972	71.925	72.924	73.941	74.882	75.748	76.535	77.215	77.837	78.425	79.002	79.557	80.09	80.592	81.081	81.57	82.051
"Antigua and Barbuda"	28	73.39	74.25	75.15	76.07	77.03	78	78.95	79.8	80.58	81.27	81.91	82.53	83.13	83.7	84.27	84.83	85.4	85.96
"Aruba"	533	72.89	73.54	74.21	74.93	75.65	76.41	77.21	78	78.78	79.5	80.16	80.77	81.32	81.87	82.38	82.88	83.37	83.84
"Bahamas"	44	72.02	72.89	73.8	74.73	75.69	76.66	77.63	78.53	79.33	80.04	80.7	81.32	81.92	82.5	83.06	83.64	84.19	84.74
"Barbados"	52	72.87	73.7	74.57	75.46	76.39	77.35	78.31	79.23	80.05	80.78	81.46	82.09	82.7	83.28	83.86	84.43	84.99	85.54
"Cuba"	192	77.21	78.23	79.25	80.16	80.94	81.62	82.26	82.88	83.47	84.04	84.61	85.17	85.72	86.27	86.8	87.33	87.87	88.39
"Curacao"	531	73.61	74.61	75.6	76.63	77.59	78.42	79.14	79.79	80.4	80.99	81.54	82.09	82.63	83.16	83.69	84.19	84.71	85.23
"Dominican Republic"	214	70.26	71.35	72.43	73.54	74.66	75.8	76.95	78.05	79.02	79.86	80.61	81.31	81.96	82.59	83.2	83.8	84.38	84.95
"Grenada"	308	70.22	70.83	71.47	72.16	72.87	73.64	74.43	75.25	76.1	76.98	77.88	78.73	79.52	80.24	80.89	81.52	82.09	82.67
"Guadeloupe"	312	77.42	78.48	79.44	80.35	81.21	82.03	82.81	83.56	84.27	84.97	85.66	86.32	86.97	87.61	88.24	88.85	89.45	90.06
"Haiti"	332	61.08	62.26	63.33	64.56	65.91	67.13	68.25	69.26	70.19	71.05	71.84	72.58	73.27	73.92	74.53	75.11	75.67	76.2
"Jamaica"	388	70.93	71.65	72.35	73.12	73.82	74.58	75.3	75.97	76.61	77.24	77.87	78.49	79.08	79.69	80.23	80.78	81.36	81.88
"Martinique"	474	77.9	79	80.01	80.94	81.82	82.65	83.43	84.18	84.9	85.61	86.29	86.95	87.59	88.23	88.84	89.45	90.05	90.64
"Puerto Rico"	630	74.96	76.02	76.85	77.55	78.18	78.78	79.35	79.91	80.47	81.01	81.56	82.09	82.62	83.15	83.68	84.19	84.71	85.23
"Saint Lucia"	662	72.12	72.85	73.61	74.4	75.2	76.05	76.91	77.79	78.65	79.44	80.15	80.8	81.39	81.96	82.49	83.02	83.54	84.05
"Saint Vincent and the Grenadines"	670	70.3	70.76	71.23	71.74	72.27	72.85	73.45	74.1	74.78	75.49	76.24	77	77.8	78.59	79.34	80.04	80.71	81.32
"Trinidad and Tobago"	780	66.34	66.81	67.28	67.74	68.23	68.75	69.3	69.89	70.52	71.18	71.87	72.6	73.37	74.15	74.97	75.76	76.56	77.32
"United States Virgin Islands"	850	77.24	78.37	79.24	80.02	80.76	81.46	82.15	82.81	83.44	84.07	84.67	85.28	85.87	86.46	87.03	87.59	88.15	88.7
"Central America"	916	73.826	75.089	76.325	77.559	78.698	79.681	80.55	81.34	82.063	82.751	83.399	84.028	84.641	85.235	85.816	86.389	86.95	87.504
"Belize"	84	70.75	71.92	73.16	74.72	76.11	77.37	78.52	79.58	80.57	81.5	82.38	83.22	84.03	84.8	85.55	86.28	86.99	87.68
"Costa Rica"	188	77.65	78.84	79.83	80.64	81.35	82.02	82.66	83.28	83.89	84.47	85.04	85.6	86.16	86.71	87.26	87.79	88.32	88.85
"El Salvador"	222	67.68	68.9	70.12	71.34	72.59	73.81	75.03	76.14	77.09	77.91	78.65	79.33	79.97	80.6	81.2	81.79	82.36	82.92
"Guatemala"	320	68.41	69.9	71.34	72.74	74.12	75.48	76.81	78.02	79.02	79.9	80.67	81.41	82.11	82.77	83.41	84.03	84.65	85.25
"Honduras"	340	71.34	73.04	74.49	75.74	76.85	77.86	78.79	79.66	80.47	81.24	81.98	82.69	83.38	84.05	84.7	85.34	85.97	86.59
"Mexico"	484	74.93	76.14	77.34	78.56	79.68	80.62	81.43	82.16	82.85	83.53	84.18	84.82	85.44	86.04	86.63	87.22	87.8	88.38
"Nicaragua"	558	71.64	73.27	74.8	76.27	77.69	78.91	79.88	80.72	81.47	82.17	82.82	83.44	84.05	84.62	85.19	85.73	86.27	86.79
"Panama"	591	74.7	75.87	77.04	78.17	79.13	79.94	80.67	81.34	81.99	82.62	83.23	83.82	84.4	84.98	85.54	86.1	86.66	87.2
"South America"	931	70.858	72.124	73.351	74.569	75.778	76.929	77.947	78.837	79.632	80.356	81.044	81.695	82.329	82.934	83.528	84.113	84.681	85.244
"Argentina"	32	72.54	73.55	74.58	75.64	76.68	77.62	78.4	79.11	79.78	80.42	81.02	81.63	82.23	82.81	83.38	83.96	84.52	85.08
"Bolivia (Plurinational State of)"	68	64.93	66.21	67.29	68.2	68.98	69.71	70.39	71.05	71.71	72.4	73.1	73.82	74.57	75.34	76.12	76.93	77.74	78.54
"Brazil"	76	70.22	71.59	72.93	74.29	75.64	76.94	78.06	79.01	79.85	80.61	81.33	82.02	82.7	83.33	83.95	84.58	85.17	85.78
"Chile"	152	76.98	78.34	79.34	80.2	80.99	81.74	82.45	83.13	83.79	84.42	85.05	85.65	86.24	86.83	87.4	87.97	88.53	89.09
"Colombia"	170	70.3	71.38	72.47	73.58	74.71	75.84	76.95	77.93	78.79	79.54	80.24	80.89	81.51	82.12	82.72	83.3	83.88	84.43
"Ecuador"	218	73.55	74.91	76.23	77.51	78.67	79.62	80.42	81.14	81.79	82.41	83	83.57	84.13	84.67	85.19	85.7	86.22	86.72
"French Guiana"	254	73.78	75.04	76.29	77.42	78.35	79.14	79.86	80.54	81.2	81.84	82.46	83.08	83.67	84.26	84.84	85.43	86	86.55
"Guyana"	328	63.5	64.24	64.9	65.51	66.09	66.66	67.23	67.8	68.39	68.99	69.61	70.26	70.92	71.59	72.27	72.94	73.6	74.26
"Paraguay"	600	70.02	70.35	70.72	71.12	71.57	72.06	72.6	73.2	73.83	74.5	75.22	75.96	76.73	77.53	78.31	79.04	79.72	80.36
"Peru"	604	72.03	73.51	74.94	76.32	77.69	78.96	80.01	80.89	81.67	82.39	83.07	83.72	84.33	84.93	85.51	86.07	86.62	87.17
"Suriname"	740	67.81	68.96	70.01	70.86	71.57	72.26	73	73.7	74.42	75.16	75.84	76.51	77.12	77.69	78.29	78.84	79.37	79.86
"Uruguay"	858	73.61	74.51	75.45	76.4	77.29	78.07	78.76	79.41	80.02	80.61	81.18	81.75	82.31	82.88	83.43	83.99	84.54	85.09
"Venezuela (Bolivarian Republic of)"	862	71.66	72.49	73.34	74.21	75.12	76.05	76.99	77.92	78.76	79.53	80.22	80.84	81.43	82	82.56	83.1	83.63	84.16
"NORTHERN AMERICA"	905	76.693	77.568	78.446	79.274	79.992	80.638	81.241	81.809	82.374	82.923	83.468	84.009	84.537	85.056	85.575	86.095	86.616	87.126
"Canada"	124	79.25	80	80.67	81.31	81.92	82.52	83.11	83.69	84.26	84.82	85.37	85.92	86.46	87	87.55	88.07	88.59	89.11
"United States of America"	840	76.41	77.3	78.2	79.04	79.77	80.43	81.03	81.6	82.16	82.71	83.25	83.79	84.32	84.84	85.36	85.88	86.4	86.91
"OCEANIA"	909	75.359	76.067	76.673	77.221	77.748	78.27	78.782	79.288	79.781	80.27	80.741	81.212	81.699	82.211	82.728	83.248	83.782	84.309
"Australia/New Zealand"	927	79.981	80.731	81.434	82.116	82.787	83.444	84.086	84.724	85.349	85.974	86.592	87.192	87.798	88.398	88.995	89.579	90.179	90.759
"Australia"	36	80.15	80.87	81.57	82.26	82.93	83.6	84.24	84.88	85.51	86.14	86.75	87.36	87.97	88.57	89.17	89.75	90.35	90.93
"New Zealand"	554	79.14	80	80.72	81.38	82.02	82.64	83.25	83.86	84.46	85.06	85.66	86.24	86.82	87.41	87.99	88.57	89.14	89.72
"Melanesia"	928	61.882	62.595	63.253	63.88	64.472	65.038	65.581	66.111	66.638	67.171	67.684	68.205	68.719	69.245	69.745	70.249	70.757	71.282
"Fiji"	242	66.93	67.72	68.47	69.18	69.91	70.67	71.46	72.28	73.12	74.02	74.94	75.88	76.82	77.73	78.57	79.34	80.04	80.68
"New Caledonia"	540	73.55	74.71	75.89	77.08	78.24	79.23	80.09	80.84	81.53	82.2	82.84	83.46	84.05	84.65	85.24	85.81	86.37	86.94
"Papua New Guinea"	598	60.25	60.96	61.62	62.24	62.83	63.39	63.93	64.45	64.97	65.49	65.98	66.48	66.97	67.47	67.94	68.42	68.91	69.41
"Solomon Islands"	90	66.19	67.19	68.09	68.93	69.7	70.41	71.1	71.79	72.46	73.17	73.91	74.7	75.53	76.37	77.27	78.16	79.05	79.91
"Vanuatu"	548	69.59	70.82	71.95	73.03	74.13	75.22	76.32	77.44	78.56	79.64	80.61	81.47	82.24	82.96	83.63	84.27	84.89	85.49
"Micronesia"	954	71.449	72.651	73.76	74.754	75.694	76.578	77.384	78.117	78.784	79.436	80.104	80.772	81.467	82.144	82.8	83.416	84.023	84.62
"Guam"	316	76.14	77.59	78.93	79.98	80.9	81.75	82.56	83.34	84.07	84.78	85.49	86.16	86.82	87.47	88.11	88.73	89.36	89.96
"Kiribati"	296	65.92	67.36	68.66	69.85	71	72.14	73.28	74.43	75.58	76.73	77.86	78.89	79.8	80.62	81.36	82.05	82.7	83.33
"Micronesia (Fed. States of)"	583	67.99	68.41	68.81	69.19	69.55	69.92	70.27	70.63	71	71.4	71.81	72.26	72.77	73.3	73.87	74.49	75.14	75.8
"Polynesia"	957	71.738	72.953	74.137	75.323	76.507	77.645	78.687	79.613	80.441	81.185	81.86	82.474	83.059	83.631	84.196	84.764	85.327	85.875
"French Polynesia"	258	73.97	75.15	76.33	77.53	78.74	79.86	80.82	81.65	82.4	83.12	83.81	84.47	85.13	85.77	86.39	87	87.6	88.21
"Samoa"	882	70.02	71.39	72.74	74.07	75.41	76.72	77.97	79.04	79.95	80.76	81.52	82.22	82.89	83.55	84.19	84.81	85.42	86.01
"Tonga"	776	69.72	70.42	71.14	71.91	72.71	73.55	74.41	75.31	76.23	77.16	78.06	78.89	79.63	80.31	80.94	81.56	82.14	82.71
