"country"	"country_code"	"age"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
"WORLD"	900	" 45"	0.015211262	0.013623812	0.01410997	0.009498501	0.008837004	0.008334839	0.007966966	0.007365159	0.007240262	0.007108188	0.006819486	0.006254913	0.005572395	0.005213504	0.005097495	0.004922047	0.004535688	0.004232849	0.004094672	0.003942852	0.003749459	0.003520336	0.003327812	0.003167392	0.003007673	0.002837603	0.002668622	0.002504744	0.002353037	0.00221282
"WORLD"	900	" 50"	0.020347598	0.018532933	0.018451342	0.013682822	0.012820254	0.012079805	0.011659527	0.010834477	0.010690279	0.010097883	0.00945811	0.008853811	0.008312195	0.007629711	0.007176207	0.007015993	0.006787278	0.006322883	0.005971348	0.00578951	0.005604596	0.00533397	0.005040281	0.004774804	0.00454714	0.004324125	0.004089575	0.003856347	0.003634993	0.003427031
"WORLD"	900	" 55"	0.028819335	0.026514615	0.026438096	0.020319166	0.019016833	0.01797538	0.017336867	0.016338844	0.016040933	0.015300867	0.013740877	0.012840067	0.012445321	0.011713198	0.010867845	0.010309385	0.010071958	0.009759532	0.009173956	0.008716905	0.008461692	0.008170562	0.007804078	0.007376821	0.006980488	0.006648259	0.006319948	0.005977861	0.005643436	0.005324551
"WORLD"	900	" 60"	0.041869155	0.039111015	0.038969543	0.030734932	0.028565825	0.027081543	0.026027652	0.024783004	0.024343121	0.02337441	0.021195554	0.019415569	0.0186965	0.018025811	0.017063479	0.016033269	0.015319708	0.014936299	0.014456131	0.013692446	0.013073747	0.012639563	0.012232655	0.011678144	0.011028126	0.010449953	0.00995209	0.00946812	0.008970595	0.008485552
"WORLD"	900	" 65"	0.058733733	0.05580943	0.055647455	0.046065778	0.043082913	0.040777002	0.039325132	0.037548773	0.036612615	0.035353571	0.03239554	0.03010971	0.028458709	0.027124365	0.026220127	0.025048679	0.023891604	0.022907804	0.022168671	0.021461393	0.020481474	0.01957985	0.018946894	0.018322426	0.017497228	0.016602281	0.015794732	0.01508232	0.014374504	0.013667306
"WORLD"	900	" 70"	0.084233817	0.080494055	0.079896699	0.069411873	0.065298776	0.06205175	0.059990285	0.057381154	0.05570872	0.053715656	0.049242974	0.046113117	0.044142105	0.04193403	0.040287606	0.038858106	0.037409783	0.035914565	0.03461247	0.033571513	0.03232653	0.030981566	0.029926175	0.028980314	0.02789357	0.026709982	0.025561283	0.024488687	0.023436167	0.022411821
"WORLD"	900	" 75"	0.121574834	0.116641064	0.115251448	0.104177528	0.098443976	0.093873232	0.091107828	0.087480301	0.084866506	0.081902779	0.075148594	0.070581178	0.068403232	0.065288231	0.062714594	0.060500403	0.058451599	0.056453231	0.054639972	0.052997621	0.051288561	0.049413077	0.047774535	0.046261029	0.044754694	0.043192726	0.041494022	0.039899368	0.038383233	0.036917024
"WORLD"	900	" 80"	0.172004267	0.165748951	0.163151494	0.153101814	0.145428134	0.139241845	0.135693995	0.130846987	0.126921035	0.122667313	0.112811495	0.106354093	0.104301227	0.100057802	0.096159115	0.0928313	0.090029342	0.087481186	0.085049621	0.082529635	0.080280664	0.077763902	0.075285926	0.072925638	0.070921375	0.068984268	0.066544531	0.064240458	0.062132402	0.060112657
"WORLD"	900	" 85"	0.237222192	0.229677605	0.225433714	0.2188071	0.209067857	0.201116917	0.19682281	0.190677782	0.185077784	0.179257518	0.165527914	0.156787119	0.155450955	0.149938339	0.144284572	0.139490365	0.135833159	0.132787901	0.129692177	0.125976786	0.123187116	0.119984127	0.116378354	0.112833062	0.110315016	0.108128321	0.104767894	0.101572844	0.098785349	0.096151196
"WORLD"	900	" 90"	0.317208056	0.308637146	0.30241346	0.302001157	0.290422759	0.280839281	0.276005732	0.268710732	0.261217093	0.253722486	0.235698988	0.224517608	0.224722301	0.217986786	0.210245609	0.203717328	0.199230544	0.195897586	0.192219315	0.187030187	0.1838395	0.180042334	0.175069245	0.170013816	0.16709146	0.164969822	0.160600968	0.15641599	0.152978259	0.149796914
"WORLD"	900	" 95"	0.409413714	0.400324711	0.392055469	0.400203644	0.387452121	0.376741245	0.371751756	0.363741357	0.354435757	0.345461033	0.323435131	0.310088325	0.312701071	0.305063334	0.295190031	0.28690513	0.281815272	0.278573807	0.274571815	0.267806002	0.264536493	0.260426624	0.254029421	0.247290511	0.24424498	0.242703146	0.237435441	0.232348916	0.228486688	0.225028413
"WORLD"	900	"100+"	0.514698266	0.506093963	0.496398301	0.513749633	0.501349447	0.490793051	0.486349783	0.478657082	0.468448913	0.458988784	0.435352483	0.421433589	0.426896753	0.419420498	0.408452469	0.399332547	0.394450665	0.392019339	0.388418285	0.38079291	0.378190807	0.374554069	0.367518248	0.359799357	0.357345922	0.357158092	0.351854908	0.346701724	0.343245753	0.340348987
"More developed regions"	901	"  0"	0.068362773	0.049245592	0.037677138	0.030146093	0.024612476	0.020961694	0.017265073	0.014788257	0.012076145	0.009731212	0.008252643	0.006957949	0.006168377	0.005542329	0.004961068	0.004474896	0.00411518	0.003754776	0.003410057	0.003111496	0.002875029	0.002683535	0.002520776	0.002385408	0.002255815	0.002133685	0.002028859	0.001935887	0.001852387	0.001774048
"More developed regions"	901	"  1"	0.005064703	0.002766028	0.001692702	0.001335068	0.001151297	0.001003142	0.000879109	0.000754195	0.00061144	0.000507404	0.000425667	0.000348672	0.00031251	0.000285403	0.000259519	0.00023788	0.000221651	0.000204222	0.000186423	0.000169138	0.000155184	0.00014475	0.000136466	0.000129272	0.000122369	0.000115643	0.000109495	0.000104045	9.93743E-05	9.49444E-05
"More developed regions"	901	"  5"	0.001257226	0.000950809	0.000727228	0.000604926	0.000538307	0.000460781	0.000413626	0.000362636	0.000359541	0.000281161	0.000205249	0.000164903	0.000156215	0.000146016	0.000134193	0.000120045	0.000106543	9.71837E-05	9.15951E-05	8.62146E-05	7.98266E-05	7.31706E-05	6.85683E-05	6.40329E-05	6.09579E-05	5.80791E-05	5.50652E-05	5.16563E-05	4.88766E-05	4.62051E-05
"More developed regions"	901	" 10"	0.000917084	0.000702587	0.000624923	0.000601876	0.000583322	0.000518755	0.000455706	0.000416127	0.000427028	0.000375228	0.000307686	0.00023698	0.000213123	0.000199789	0.000186362	0.000170291	0.000153698	0.000138189	0.000126221	0.000117967	0.000108788	9.94685E-05	9.01819E-05	8.2305E-05	7.63279E-05	7.12952E-05	6.65752E-05	6.19227E-05	5.77273E-05	5.34098E-05
"More developed regions"	901	" 15"	0.001634961	0.001300184	0.001139304	0.001158961	0.001228456	0.001172976	0.001041483	0.000922857	0.001024278	0.000960851	0.000870973	0.000713	0.000615563	0.000549298	0.000513908	0.000477742	0.000435406	0.000392495	0.00035273	0.000321785	0.000295307	0.000270467	0.000244043	0.00021897	0.000199526	0.000183775	0.000169405	0.000155948	0.000142547	0.000130241
"More developed regions"	901	" 20"	0.002432079	0.001947901	0.001732125	0.001652889	0.001775706	0.001789323	0.001668416	0.001435104	0.001623821	0.001565723	0.001532047	0.001363131	0.001227227	0.00103441	0.000918566	0.000861733	0.000804589	0.000731705	0.000654613	0.000584848	0.000528602	0.00048305	0.000437617	0.00039123	0.000353717	0.000321728	0.000294682	0.000270032	0.000246264	0.000223548
"More developed regions"	901	" 25"	0.002691644	0.002235035	0.001984411	0.001948854	0.00184586	0.001919039	0.001930582	0.001684889	0.001945366	0.001794635	0.001838174	0.001803623	0.001702427	0.001504397	0.001234395	0.001084924	0.001024157	0.000965145	0.000871121	0.000771133	0.000678007	0.000606876	0.000549825	0.000494285	0.000446412	0.000401838	0.000362315	0.000329872	0.00030001	0.000272063
"More developed regions"	901	" 30"	0.002851635	0.002460246	0.002342357	0.002370713	0.002326327	0.002095542	0.002196361	0.002027751	0.002477105	0.002221305	0.002109464	0.002134556	0.002051693	0.001932083	0.001691876	0.001367331	0.00119862	0.00114438	0.001079602	0.000972488	0.000852352	0.000743921	0.000661451	0.000596196	0.000545503	0.000493363	0.000441024	0.000395962	0.000357702	0.000324906
"More developed regions"	901	" 35"	0.003634247	0.003045012	0.002993388	0.003173941	0.003233816	0.003100478	0.002732191	0.00260719	0.003338974	0.003183655	0.002897539	0.002597796	0.00252997	0.002404657	0.002280179	0.002003448	0.001623929	0.001433069	0.00136986	0.001298971	0.001168816	0.00102706	0.000895053	0.000793773	0.000729724	0.000671408	0.000606365	0.000541342	0.000484195	0.000437805
"More developed regions"	901	" 40"	0.005164745	0.004398035	0.004189095	0.004470614	0.004661355	0.004682159	0.004361906	0.003571781	0.004496756	0.004641785	0.004506124	0.003723925	0.003377666	0.003280364	0.0031381	0.002979552	0.002641584	0.002173309	0.001923325	0.001844757	0.001750449	0.001584199	0.001397476	0.001222129	0.001102458	0.001018909	0.000937881	0.000848606	0.000757991	0.000679618
"More developed regions"	901	" 45"	0.007807495	0.006866972	0.006501963	0.006629146	0.006835115	0.007036598	0.006824042	0.005816852	0.005987022	0.006454661	0.006782032	0.005848626	0.005162407	0.004647311	0.004530554	0.004347948	0.004140806	0.003714517	0.003090129	0.002758998	0.002647432	0.002522821	0.002293846	0.002034574	0.00180461	0.001638353	0.001515465	0.001399281	0.001267546	0.001137112
"More developed regions"	901	" 50"	0.012021248	0.011032012	0.010369079	0.010369755	0.010219303	0.010428197	0.010369229	0.009285486	0.009426259	0.008622664	0.009281624	0.008698799	0.007970779	0.006990534	0.006369479	0.006229757	0.006003543	0.005757088	0.005198693	0.004388424	0.003941955	0.003798149	0.003630229	0.003319338	0.002974165	0.002658911	0.002421217	0.002248524	0.002080434	0.001895851
"More developed regions"	901	" 55"	0.018257248	0.01741548	0.016709698	0.016480327	0.015982765	0.015304914	0.015389205	0.014407791	0.014552003	0.013564186	0.012132733	0.011924634	0.011569317	0.010483426	0.009317483	0.00857086	0.008404642	0.008140597	0.007841172	0.007150137	0.006093179	0.005509896	0.005319082	0.005101366	0.00468989	0.00423544	0.003803634	0.003478909	0.003239571	0.003015767
"More developed regions"	901	" 60"	0.027352187	0.02673953	0.026378567	0.026249706	0.025073236	0.023673018	0.022344742	0.021642923	0.021770976	0.020711812	0.018645488	0.01572047	0.015540715	0.015063796	0.013795466	0.01238008	0.011468575	0.01123836	0.010924172	0.010595981	0.009708715	0.008363369	0.007594829	0.007337715	0.007037811	0.006521844	0.00592734	0.005356757	0.00492093	0.004610483
"More developed regions"	901	" 65"	0.04098661	0.04027405	0.039899633	0.040507766	0.039217162	0.037061632	0.034530424	0.031755982	0.031343946	0.029975129	0.027505735	0.023412312	0.020824731	0.020107094	0.019354236	0.018008837	0.016475477	0.015298878	0.014750375	0.014326692	0.013896737	0.012927955	0.011463145	0.01045471	0.009909203	0.009455978	0.008875908	0.008222993	0.007540847	0.006984941
"More developed regions"	901	" 70"	0.063538386	0.062193412	0.061362211	0.061950842	0.060556774	0.057566447	0.0541697	0.049883864	0.047367723	0.045193741	0.041541165	0.036354441	0.033057101	0.030642471	0.02915667	0.027771633	0.02608633	0.024216832	0.022762155	0.021864112	0.021210876	0.020347483	0.018883239	0.017253366	0.015925922	0.015043634	0.01434807	0.013605386	0.012706996	0.011821235
"More developed regions"	901	" 75"	0.098659293	0.096517262	0.095052697	0.094967624	0.092961647	0.088645666	0.084301098	0.078667397	0.07431593	0.070693272	0.064952004	0.057732033	0.053561846	0.050005601	0.047420143	0.045181305	0.042792849	0.040280434	0.03814445	0.036578205	0.035299429	0.033914498	0.031941184	0.029738394	0.027785302	0.02632147	0.025080713	0.023857054	0.022490998	0.021131713
"More developed regions"	901	" 80"	0.149620409	0.146375162	0.143969063	0.142507895	0.139741181	0.133760702	0.12855141	0.121574978	0.114439063	0.108664004	0.099943833	0.090289397	0.085446003	0.080387463	0.076050055	0.072530372	0.069284942	0.066126138	0.063106098	0.060452323	0.058074699	0.05590415	0.05343113	0.050685783	0.04794462	0.045571139	0.043405935	0.041433625	0.0394361	0.037429996
"More developed regions"	901	" 85"	0.219746185	0.21513591	0.211479965	0.207746974	0.204141673	0.196296003	0.190577713	0.182611076	0.171639933	0.162942908	0.150311848	0.13809479	0.133193607	0.1263432	0.119417707	0.1141086	0.109955504	0.106371489	0.102326759	0.098017185	0.093843281	0.090561393	0.08780903	0.084827778	0.08124311	0.077534104	0.073886593	0.070817012	0.068061809	0.065269623
"More developed regions"	901	" 90"	0.309917522	0.303861266	0.29877395	0.291919302	0.287546114	0.277939907	0.272372802	0.26420237	0.248589901	0.236388542	0.219192408	0.204818979	0.200995681	0.192310803	0.181953767	0.174397687	0.169510933	0.166077781	0.161054001	0.154464689	0.147632904	0.142926161	0.140470383	0.138023103	0.133810345	0.128333135	0.122513234	0.117986559	0.114504901	0.110947751
"More developed regions"	901	" 95"	0.416820215	0.409551495	0.403127563	0.392742319	0.387874453	0.377041804	0.372466494	0.365200048	0.344876472	0.329137663	0.307438478	0.292017335	0.290779834	0.280642547	0.266374919	0.256408071	0.251282378	0.248943614	0.243296442	0.233997539	0.223739096	0.217462229	0.216288635	0.215661655	0.211461913	0.204000042	0.195408359	0.189232244	0.185370364	0.181402434
"More developed regions"	901	"100+"	0.538294888	0.530653659	0.523580197	0.510460498	0.505750442	0.495080734	0.492430947	0.487470556	0.464466332	0.446834401	0.423019388	0.40927797	0.412127063	0.402104351	0.385335333	0.374161123	0.370035068	0.370093189	0.365011412	0.353986481	0.341059844	0.334079786	0.335565871	0.338368457	0.335700485	0.327405401	0.316955383	0.310130118	0.307143488	0.304089246
"Less developed regions"	902	"  0"	0.173850269	0.159964512	0.149956075	0.117084909	0.10904655	0.10051054	0.087404752	0.0756122	0.070838048	0.065285268	0.057564296	0.050300252	0.043725652	0.039325922	0.036009363	0.032847525	0.02979647	0.026950257	0.024404735	0.022162904	0.020065052	0.018193652	0.016507977	0.015057437	0.013878679	0.012852047	0.011955862	0.011171933	0.010488325	0.009878393
"Less developed regions"	902	"  1"	0.027706987	0.025960724	0.022211339	0.01663076	0.014293896	0.012081713	0.009985768	0.008563326	0.007987339	0.007203822	0.005940431	0.004850006	0.004372085	0.00396747	0.003652562	0.003326973	0.002987599	0.002665767	0.002375555	0.002118431	0.001873914	0.001656899	0.001464657	0.001300941	0.001165118	0.001051221	0.000949055	0.000858269	0.0007816	0.000713549
"Less developed regions"	902	"  5"	0.007884831	0.006863685	0.006649183	0.004175931	0.003889988	0.003055243	0.002824604	0.002556161	0.002048328	0.001759767	0.001731677	0.001649951	0.001503011	0.001306131	0.00117513	0.001093489	0.00101575	0.000928561	0.000846537	0.000768716	0.000696473	0.000629306	0.000569796	0.000515738	0.000470534	0.000431406	0.000396611	0.000364673	0.000337619	0.000313627
"Less developed regions"	902	" 10"	0.004751449	0.004082164	0.004227974	0.002390439	0.002105426	0.001814123	0.001547452	0.001430213	0.001363379	0.001220131	0.001126734	0.001125373	0.001079371	0.000982798	0.000873583	0.000786297	0.000726547	0.000673867	0.000624367	0.000575124	0.000530063	0.00048775	0.000448762	0.000414402	0.000384735	0.000357574	0.000334002	0.000310575	0.000290709	0.000273686
"Less developed regions"	902	" 15"	0.006252588	0.005395846	0.00516203	0.003120527	0.002529126	0.002388717	0.002229759	0.001997324	0.001881135	0.00182677	0.001660693	0.001532554	0.001457652	0.001408251	0.001305808	0.001184073	0.001088197	0.00102058	0.000966508	0.000908327	0.000853325	0.000799623	0.000748815	0.000703657	0.000664597	0.000627165	0.000594123	0.000559346	0.000528144	0.00050098
"Less developed regions"	902	" 20"	0.007708598	0.006700182	0.00631401	0.004311394	0.003302898	0.003053069	0.003091192	0.002740588	0.002535481	0.002561374	0.002468623	0.002199828	0.001939059	0.001914012	0.001846893	0.001721505	0.001578634	0.001463319	0.001390427	0.001321044	0.001252142	0.001180293	0.001109357	0.001044591	0.000989689	0.000936595	0.000889041	0.000839511	0.000793569	0.000751485
"Less developed regions"	902	" 25"	0.008306999	0.007197527	0.006755245	0.005038529	0.003861357	0.003424782	0.003398935	0.003124057	0.002926857	0.002970294	0.002964856	0.002728811	0.002284697	0.002125803	0.002094154	0.002011563	0.001869529	0.001711976	0.001599601	0.001518507	0.001449436	0.00137241	0.001290571	0.001213285	0.001145136	0.001080073	0.00102273	0.000963481	0.000908949	0.000857882
"Less developed regions"	902	" 30"	0.009022249	0.007833292	0.007375542	0.005244177	0.00441033	0.0040012	0.003726583	0.003437583	0.003396512	0.00342813	0.003368514	0.00316176	0.00277149	0.002497297	0.002318934	0.002274329	0.002175492	0.002017447	0.001860849	0.001735253	0.00165612	0.001582117	0.001494294	0.00140512	0.001320908	0.001239667	0.001169428	0.001097808	0.001032876	0.000972759
"Less developed regions"	902	" 35"	0.011066487	0.009736307	0.009324275	0.006248877	0.005398671	0.004941372	0.004615337	0.004185356	0.00414083	0.004262494	0.004081985	0.003738631	0.003340813	0.003224963	0.002911161	0.002699709	0.002631519	0.002513109	0.002353002	0.002170654	0.002040214	0.001952721	0.001861248	0.001757841	0.001651508	0.001545537	0.001452753	0.00136003	0.001276746	0.001200761
"Less developed regions"	902	" 40"	0.014781049	0.013125787	0.013070447	0.008156624	0.007096059	0.00642755	0.006089567	0.005671339	0.005450695	0.005420673	0.005226207	0.004692875	0.004115038	0.004043023	0.00389613	0.003525744	0.003274676	0.003195914	0.003083959	0.002894961	0.002700043	0.002551069	0.002437966	0.002324594	0.002193791	0.002055395	0.001930395	0.001805905	0.001693906	0.001593362
"Less developed regions"	902	" 45"	0.019558679	0.017537273	0.017812564	0.010804525	0.009887532	0.008954794	0.008467252	0.007989827	0.00773787	0.007364389	0.00682813	0.006366493	0.005667539	0.00534034	0.005219924	0.005034158	0.004597863	0.004313313	0.004246822	0.004115458	0.003902399	0.003662299	0.003466995	0.003322276	0.003168863	0.002991093	0.002821151	0.002646926	0.002488261	0.002347859
"Less developed regions"	902	" 50"	0.025414776	0.023239481	0.02345699	0.015358084	0.01403684	0.012973004	0.012274457	0.011513124	0.011214076	0.010693906	0.009536427	0.008882342	0.008408718	0.007788365	0.007357894	0.007179449	0.006932954	0.006420521	0.006090813	0.006005874	0.005843675	0.005558696	0.005236152	0.004977827	0.004764541	0.004544825	0.004316752	0.004066808	0.003831919	0.003623758
"Less developed regions"	902	" 55"	0.035465454	0.032495196	0.033014155	0.022804663	0.020601156	0.019250253	0.018399007	0.017271671	0.016717628	0.016043835	0.014380597	0.013190415	0.012696101	0.012089484	0.011266592	0.010693311	0.010413508	0.010085804	0.00940974	0.008969322	0.008824298	0.008575018	0.008161974	0.007706356	0.007304485	0.006979274	0.006676527	0.006315646	0.005954459	0.005627548
"Less developed regions"	902	" 60"	0.051692375	0.047694311	0.048019362	0.033933913	0.0309199	0.028926506	0.027819562	0.026515779	0.025643364	0.024614467	0.022291319	0.02090169	0.0199394	0.018973679	0.018082518	0.016978778	0.016177487	0.015745185	0.015183632	0.014263557	0.013617533	0.013336127	0.01293746	0.012333262	0.011618789	0.011006069	0.010545725	0.010050574	0.009516761	0.009008318
"Less developed regions"	902	" 65"	0.072755802	0.068005231	0.06814388	0.050362689	0.045994866	0.043398568	0.042069384	0.040582619	0.039597045	0.038174468	0.03476541	0.033121911	0.031754189	0.029970651	0.02858507	0.027258227	0.02582182	0.024688069	0.02380661	0.022933397	0.021671473	0.020704871	0.020137763	0.01955259	0.018662285	0.017654664	0.016830428	0.01607564	0.015325408	0.014594775
"Less developed regions"	902	" 70"	0.102510875	0.096765681	0.096390933	0.075968086	0.069205919	0.065519869	0.063916354	0.061858717	0.060615559	0.058645534	0.053494421	0.051099517	0.049596423	0.04722931	0.045072079	0.04310885	0.041141871	0.039330476	0.037731663	0.036406193	0.034760923	0.033158433	0.031957847	0.031040451	0.029929204	0.02860724	0.027409172	0.026209525	0.025063746	0.024019154
"Less developed regions"	902	" 75"	0.144180638	0.137045968	0.13577525	0.113562027	0.10347598	0.098340351	0.096302429	0.09345795	0.091867725	0.089112277	0.081454891	0.078103554	0.076971788	0.073768428	0.070768526	0.067920717	0.06516739	0.062588234	0.060155607	0.05800834	0.055710375	0.053437363	0.051428477	0.049761693	0.048128246	0.046379225	0.044648136	0.042862616	0.041184065	0.039680162
"Less developed regions"	902	" 80"	0.198683002	0.190208957	0.187579835	0.165984783	0.151579593	0.144701854	0.142252097	0.138473713	0.136549239	0.132842173	0.12186037	0.117337952	0.117287057	0.113151683	0.10915279	0.105169581	0.101473423	0.09794234	0.094359117	0.090994357	0.087918744	0.084821406	0.081569696	0.078682525	0.076354597	0.074181331	0.0717702	0.069192315	0.066814639	0.064733452
"Less developed regions"	902	" 85"	0.266937278	0.257405468	0.252952111	0.235559973	0.216095682	0.207347948	0.204611359	0.199848195	0.197684316	0.192946991	0.177938871	0.172125846	0.174194689	0.169184176	0.164150253	0.158852241	0.154165971	0.149585997	0.144546675	0.139515215	0.135634943	0.13164368	0.126618408	0.121891916	0.118716838	0.116257973	0.113071209	0.109508045	0.106297158	0.10357609
"Less developed regions"	902	" 90"	0.34809606	0.338040465	0.331434201	0.322392232	0.297797768	0.287356745	0.28457565	0.278948298	0.276736841	0.271060003	0.251763268	0.244738962	0.250133358	0.244540448	0.238654535	0.232054697	0.226539907	0.22100596	0.214344953	0.207275929	0.202752602	0.197980427	0.19068109	0.183460827	0.179381367	0.176978675	0.173062601	0.168423401	0.164361834	0.161077532
"Less developed regions"	902	" 95"	0.439041936	0.429184781	0.420396225	0.423191481	0.394423359	0.382854484	0.380353162	0.374194211	0.372198105	0.365894389	0.342824008	0.334943802	0.344636753	0.339000739	0.332713874	0.325125388	0.319208604	0.313083982	0.304934495	0.295743651	0.290980315	0.285794729	0.275986524	0.265837152	0.260981534	0.259176331	0.254810961	0.249218083	0.244497342	0.240944792
"Less developed regions"	902	"100+"	0.539653373	0.531055383	0.520723271	0.536752731	0.506861854	0.495525121	0.493725603	0.487802457	0.486371832	0.48022928	0.455924398	0.448218541	0.461944263	0.457232383	0.45153654	0.444007643	0.438668862	0.432928016	0.42432541	0.414001562	0.409918672	0.405279307	0.393955809	0.381753172	0.376874782	0.376434636	0.372535318	0.366868065	0.362340145	0.359372606
"Least developed countries"	941	"  0"	0.246980037	0.222364308	0.200588125	0.182734359	0.176345258	0.160627793	0.143323578	0.131060641	0.123593127	0.107737542	0.093253147	0.081342004	0.071311489	0.063966908	0.057786691	0.052225696	0.047180694	0.042667522	0.038747699	0.035252135	0.032119742	0.029353189	0.026874708	0.024818792	0.022995263	0.021394122	0.019961621	0.018657051	0.017528409	0.016492076
"Least developed countries"	941	"  1"	0.040704486	0.037159246	0.033143623	0.030129581	0.028722772	0.025989014	0.02295901	0.020713046	0.019244757	0.016389212	0.013638397	0.011458792	0.010008606	0.008792925	0.007752512	0.0068003	0.005917803	0.005161109	0.004528853	0.003977408	0.003485413	0.003070363	0.002711745	0.00241996	0.002155896	0.00193654	0.001736144	0.00155788	0.001405532	0.001270096
